4.309098609261163837e-02,4.920726074350662005e-02,6.566021974192537414e-02,2.731338053120968556e-02,5.587174510511261349e-02,3.443075810806250914e-02,5.687503670566229630e-02,8.866930499353287143e-02,8.658688017141819016e-02,9.603339472136146471e-02,7.590860305957991550e-02,1.225671383730374542e-01,2.485158440993699425e-01,2.669887162688273641e-01,2.313157062171611877e-01,2.323596658252440883e-01
-6.823100938785386926e-02,8.108056454368761656e-02,3.967592589903968792e-01,4.210143993554881225e-01,5.472292043705531128e-01,4.205389875603260386e-01,4.929309717620273812e-01,5.267560436454801209e-01,4.787632740758819838e-01,5.044665048308248911e-01,5.337047796586169568e-01,5.690196713048332189e-01,6.108225642905622532e-01,6.247098733455724862e-01,6.277702965393665568e-01,6.509695773195292023e-01
3.247696526547905194e-02,2.410862172538685844e-02,1.850159777130498950e-01,2.069149155682739050e-01,1.652525387817915803e-01,1.130938586163665605e-01,1.337704096928460373e-01,1.384718755922774713e-01,1.535354178428069982e-01,1.621383584037070502e-01,1.807004848288150667e-01,1.835088949929581936e-01,2.745353984717678886e-01,3.063078818101721001e-01,3.639243788343518582e-01,3.424239573259508229e-01
3.766402857107420399e-02,2.096983700083754343e-02,1.781915520500132466e-01,2.259895808399351447e-01,1.955724757621560839e-01,1.338490831626532040e-01,1.837889887099604103e-01,2.017050290211539476e-01,2.262207718757514030e-01,2.411516150502104883e-01,2.509805684414773141e-01,2.414771121231954476e-01,2.681864362179896544e-01,2.743254673321425807e-01,2.903569368311314514e-01,2.944686540085026394e-01
6.548070229000702014e-02,3.577447516447129772e-02,7.309314754532891811e-03,6.413981716668204491e-02,4.481861036418066657e-02,-2.608831653952981000e-03,-8.983423036107884840e-03,-5.369341623381207462e-03,5.510729471370101606e-03,2.743618498667999006e-03,3.307434670963638190e-02,4.230206082392562461e-02,7.431158931929271461e-02,9.708036381974971540e-02,1.169974156208505311e-01,1.107530423751882376e-01
-4.348988502731843120e-02,7.183035107380125739e-02,3.365092601408897766e-01,3.644441222656567003e-01,3.682209939608405147e-01,3.072312161274901032e-01,3.135003647849902708e-01,3.545520323065267654e-01,3.536697813328340545e-01,3.608787014384987057e-01,3.126916471369203254e-01,2.635062575870025792e-01,2.964015165563636534e-01,3.230747535326872200e-01,3.652811243933432039e-01,3.466409138845073512e-01
